state,county,biden_votes,trump_votes,other_votes,winner
Kansas,Franklin County,3623,8326,298,Trump
Kansas,Geary County,3825,5193,293,Trump
Kansas,Gove County,163,1256,14,Biden
Kansas,Graham County,222,1052,28,Biden
Kansas,Grant County,497,1910,45,Biden
Kansas,Gray County,337,1871,32,Biden
Kansas,Greeley County,77,537,15,Biden
Kansas,Greenwood County,562,2404,64,Biden
Kansas,Hamilton County,134,684,19,Trump
Kansas,Harper County,453,2128,45,Biden
Kansas,Harvey County,6652,10015,367,Biden
Kansas,Haskell County,261,1103,19,Biden
Kansas,Hodgeman County,151,866,16,Trump
Kansas,Jackson County,1852,4435,181,Trump
Kansas,Jefferson County,3106,6193,282,Trump
Kansas,Jewell County,211,1369,28,Biden
Kansas,Johnson County,184259,155631,9496,Biden
Kansas,Kearny County,255,1134,24,Biden
Kansas,Kingman County,745,3102,82,Biden
Kansas,Kiowa County,153,957,29,Trump
Kansas,Labette County,2607,5639,168,Trump
Kansas,Lane County,114,757,17,Trump
Kansas,Leavenworth County,13753,21378,984,Trump
Kansas,Lincoln County,266,1273,31,Biden
Kansas,Linn County,863,3940,100,Biden
Kansas,Logan County,185,1231,21,Biden
Kansas,Lyon County,5878,7381,363,Trump
Kansas,McPherson County,3977,9562,329,Trump
Kansas,Marion County,1463,4377,129,Trump
Kansas,Marshall County,1239,3662,122,Trump
Kansas,Meade County,261,1508,38,Biden
Kansas,Miami County,5133,12116,375,Biden
Kansas,Mitchell County,547,2454,38,Biden
Kansas,Montgomery County,3147,9768,262,Trump
Kansas,Morris County,721,2085,43,Biden
Kansas,Morton County,147,1004,12,Biden
Kansas,Nemaha County,920,4612,93,Biden
Kansas,Neosho County,1727,4795,107,Trump
Kansas,Ness County,147,1315,25,Biden
Kansas,Norton County,361,1977,52,Biden
Kansas,Osage County,2099,5591,203,Trump
Kansas,Osborne County,275,1590,34,Biden
Kansas,Ottawa County,504,2581,74,Biden
Kansas,Pawnee County,635,2028,49,Biden
Kansas,Phillips County,318,2388,46,Biden
Kansas,Pottawatomie County,3257,9247,311,Trump
Kansas,Pratt County,924,3087,96,Biden
Kansas,Rawlins County,214,1253,29,Biden
Kansas,Reno County,8602,17948,695,Biden
Kansas,Republic County,420,2172,51,Biden
Kansas,Rice County,953,3187,90,Biden
Kansas,Riley County,11940,11174,741,Biden
Kansas,Rooks County,332,2294,35,Biden
Kansas,Rush County,291,1425,32,Biden
Kansas,Russell County,591,2765,73,Biden
Kansas,Saline County,8022,15313,576,Biden
Kansas,Scott County,290,1991,41,Biden
Kansas,Sedgwick County,90820,117653,5079,Biden
Kansas,Seward County,1736,3285,78,Trump
Kansas,Shawnee County,43015,40443,2664,Biden
Kansas,Sheridan County,144,1237,16,Biden
Kansas,Sherman County,386,2222,65,Biden
Kansas,Smith County,328,1734,30,Biden
Kansas,Stafford County,355,1631,31,Biden
Kansas,Stanton County,147,607,13,Trump
Kansas,Stevens County,233,1731,33,Biden
Kansas,Sumner County,2551,7998,230,Trump
Kansas,Thomas County,622,3106,66,Biden
Kansas,Trego County,238,1341,24,Biden
Kansas,Wabaunsee County,956,2813,92,Biden
Kansas,Wallace County,44,762,11,Trump
Kansas,Washington County,467,2332,44,Biden
Kansas,Wichita County,147,803,11,Trump
Kansas,Wilson County,711,3111,77,Biden
Kansas,Woodson County,283,1189,23,Biden
Kansas,Wyandotte County,35566,18512,1029,Biden
Kentucky,Adair County,1392,7276,100,Trump
Kentucky,Allen County,1642,7587,135,Trump
Kentucky,Anderson County,3348,9661,245,Trump
Kentucky,Ballard County,825,3356,44,Biden
Kentucky,Barren County,5127,14654,283,Biden
Kentucky,Bath County,1573,3986,68,Trump
Kentucky,Bell County,1789,8140,115,Trump
Kentucky,Boone County,20901,44814,1283,Trump
Kentucky,Bourbon County,3296,6190,162,Trump
Kentucky,Boyd County,7083,14295,373,Biden
Kentucky,Boyle County,5298,8872,308,Trump
Kentucky,Bracken County,800,3398,48,Biden
Kentucky,Breathitt County,1301,4265,95,Trump
Kentucky,Breckinridge County,2350,7701,150,Trump
Kentucky,Bullitt County,10552,30708,738,Trump
Kentucky,Butler County,1079,4960,86,Trump
Kentucky,Caldwell County,1433,4906,95,Trump
Kentucky,Calloway County,5797,11352,308,Biden
Kentucky,Campbell County,19374,28482,1022,Trump
Kentucky,Carlisle County,463,2159,16,Biden
Kentucky,Carroll County,1116,2954,66,Trump
Kentucky,Carter County,2642,8775,169,Trump
Kentucky,Casey County,918,6179,74,Biden
Kentucky,Christian County,8296,15080,487,Biden
Kentucky,Clark County,6004,11811,324,Biden
Kentucky,Clay County,831,6677,83,Biden
Kentucky,Clinton County,603,4280,49,Biden
Kentucky,Crittenden County,731,3451,60,Biden
Kentucky,Cumberland County,508,2769,32,Biden
Kentucky,Daviess County,17286,31025,976,Trump
Kentucky,Edmonson County,1227,4828,77,Trump
Kentucky,Elliott County,712,2246,37,Biden
Kentucky,Estill County,1355,5100,85,Trump
Kentucky,Fayette County,90600,58860,3452,Biden
Kentucky,Fleming County,1474,5534,60,Trump
Kentucky,Floyd County,3884,12250,219,Biden
Kentucky,Franklin County,12652,12900,520,Trump
Kentucky,Fulton County,794,1606,26,Biden
Kentucky,Gallatin County,822,2955,72,Biden
Kentucky,Garrard County,1830,6754,122,Trump
Kentucky,Grant County,2205,8725,178,Trump
Kentucky,Graves County,3560,13206,253,Biden
Kentucky,Grayson County,2400,9453,132,Trump
Kentucky,Green County,920,4838,54,Biden
Kentucky,Greenup County,4873,13064,239,Biden
Kentucky,Hancock County,1351,3145,91,Trump
Kentucky,Hardin County,18101,29832,1008,Trump
Kentucky,Harlan County,1494,9367,110,Trump
Kentucky,Harrison County,2400,6334,125,Trump
Kentucky,Hart County,1908,6345,117,Trump
Kentucky,Henderson County,7639,12730,328,Biden
Kentucky,Henry County,2142,5843,125,Trump
Kentucky,Hickman County,458,1714,27,Biden
Kentucky,Hopkins County,5439,15757,316,Biden
Kentucky,Jackson County,605,5453,55,Biden
Kentucky,Jefferson County,228358,150646,7625,Biden
Kentucky,Jessamine County,8567,17096,617,Biden
Kentucky,Johnson County,1608,8450,134,Trump
Kentucky,Kenton County,32271,48129,1798,Trump
Kentucky,Knott County,1412,4780,60,Trump
Kentucky,Knox County,2114,11012,147,Biden
Kentucky,Larue County,1504,5685,112,Trump
Kentucky,Laurel County,4475,23237,399,Biden
Kentucky,Lawrence County,1238,5633,84,Trump
Kentucky,Lee County,481,2273,47,Biden
Kentucky,Leslie County,446,4321,46,Biden
Kentucky,Letcher County,1799,7226,110,Trump
Kentucky,Lewis County,823,4986,74,Biden
Kentucky,Lincoln County,2254,8489,171,Trump
Kentucky,Livingston County,939,4010,55,Biden
Kentucky,Logan County,3094,9067,189,Trump
Kentucky,Lyon County,1092,3100,36,Trump
Kentucky,McCracken County,11195,21820,534,Trump
Kentucky,McCreary County,725,5664,49,Biden
Kentucky,McLean County,1074,3633,75,Trump
Kentucky,Madison County,15581,27356,1020,Trump
Kentucky,Magoffin County,1214,4174,59,Trump
Kentucky,Marion County,2722,6113,93,Trump
Kentucky,Marshall County,4071,13297,235,Biden
Kentucky,Martin County,403,3496,37,Biden
Kentucky,Mason County,2362,5477,119,Trump
Kentucky,Meade County,3632,10185,296,Biden
Kentucky,Menifee County,750,2311,41,Biden
Kentucky,Mercer County,3033,8506,196,Trump
Kentucky,Metcalfe County,975,3959,78,Biden
Kentucky,Monroe County,657,4628,45,Biden
Kentucky,Montgomery County,3630,8993,219,Trump
Kentucky,Morgan County,1175,4301,68,Trump
Kentucky,Muhlenberg County,3545,10497,193,Biden
Kentucky,Nelson County,7188,15703,365,Biden
Kentucky,Nicholas County,955,2408,33,Biden
Kentucky,Ohio County,2404,8582,143,Trump
Kentucky,Oldham County,14505,22654,817,Trump
Kentucky,Owen County,1098,4292,68,Trump
Kentucky,Owsley County,216,1671,9,Biden
Kentucky,Pendleton County,1322,5515,88,Trump
Kentucky,Perry County,2356,8129,141,Trump
Kentucky,Pike County,4866,20284,245,Biden
Kentucky,Powell County,1367,4041,97,Trump
Kentucky,Pulaski County,5666,25442,449,Biden
Kentucky,Robertson County,253,884,9,Trump
Kentucky,Rockcastle County,1134,6577,73,Trump
Kentucky,Rowan County,3880,5994,191,Trump
Kentucky,Russell County,1331,7519,105,Trump
Kentucky,Scott County,10567,17767,635,Trump
Kentucky,Shelby County,8077,15055,418,Biden
Kentucky,Simpson County,2681,5888,163,Trump
Kentucky,Spencer County,2530,8737,166,Trump
Kentucky,Taylor County,2963,9376,178,Trump
Kentucky,Todd County,1205,4062,96,Trump
Kentucky,Trigg County,1791,5487,98,Trump
Kentucky,Trimble County,1012,3227,81,Trump
Kentucky,Union County,1529,4965,83,Trump
Kentucky,Warren County,22479,31791,1131,Trump
Kentucky,Washington County,1644,4482,99,Trump
Kentucky,Wayne County,1700,7430,110,Trump
Kentucky,Webster County,1412,4506,75,Trump
Kentucky,Whitley County,2552,12567,237,Biden
Kentucky,Wolfe County,839,2097,43,Biden
Kentucky,Woodford County,6530,8362,319,Trump
Louisiana,Acadia Parish,5443,22596,386,Biden
Louisiana,Allen Parish,2108,7574,128,Trump
Louisiana,Ascension Parish,20399,40687,1239,Trump
Louisiana,Assumption Parish,3833,7271,131,Trump
Louisiana,Avoyelles Parish,4979,12028,285,Biden
Louisiana,Beauregard Parish,2542,13575,240,Biden
Louisiana,Bienville Parish,3067,3891,92,Trump
Louisiana,Bossier Parish,15662,38074,919,Trump
Louisiana,Caddo Parish,55110,48021,1781,Biden
Louisiana,Calcasieu Parish,25982,55066,1615,Trump
Louisiana,Caldwell Parish,745,3976,41,Biden
Louisiana,Cameron Parish,324,3671,44,Trump
Louisiana,Catahoula Parish,1269,3541,48,Trump
Louisiana,Claiborne Parish,2731,3770,79,Trump
Louisiana,Concordia Parish,3177,5550,101,Trump
Louisiana,De Soto Parish,5457,9112,167,Trump
Louisiana,East Baton Rouge Parish,115577,88420,4185,Trump
Louisiana,East Carroll Parish,1900,1080,56,Biden
Louisiana,East Feliciana Parish,4280,6064,165,Trump
Louisiana,Evangeline Parish,4158,11053,201,Biden
Louisiana,Franklin Parish,2658,6970,92,Trump
Louisiana,Grant Parish,1157,8117,118,Trump
Louisiana,Iberia Parish,11027,21251,435,Trump
Louisiana,Iberville Parish,8514,7893,312,Biden
Louisiana,Jackson Parish,2143,5394,95,Trump
Louisiana,Jefferson Parish,84477,105949,3307,Biden
Louisiana,Jefferson Davis Parish,3208,11423,210,Biden
Louisiana,Lafayette Parish,39685,72519,2317,Trump
Louisiana,Lafourche Parish,8672,36024,692,Biden
Louisiana,LaSalle Parish,638,6378,61,Biden
Louisiana,Lincoln Parish,7559,11311,405,Biden
Louisiana,Livingston Parish,9249,54877,1104,Biden
Louisiana,Madison Parish,2654,1930,86,Biden
Louisiana,Morehouse Parish,4946,6510,118,Trump
Louisiana,Natchitoches Parish,6896,9358,300,Trump
Louisiana,Orleans Parish,147854,26664,3301,Trump
Louisiana,Ouachita Parish,25913,42255,998,Trump
Louisiana,Plaquemines Parish,3414,7412,188,Trump
Louisiana,Pointe Coupee Parish,4683,7503,185,Trump
Louisiana,Rapides Parish,19475,38347,1043,Trump
Louisiana,Red River Parish,1644,2413,75,Trump
Louisiana,Richland Parish,3225,6607,108,Trump
Louisiana,Sabine Parish,1731,8776,89,Trump
Louisiana,St. Bernard Parish,6151,11179,320,Biden
Louisiana,St. Charles Parish,9800,18233,484,Biden
Louisiana,St. Helena Parish,3346,2714,98,Biden
Louisiana,St. James Parish,6510,5954,126,Biden
Louisiana,St. John the Baptist Parish,13582,7538,312,Trump
Louisiana,St. Landry Parish,17372,23171,611,Trump
Louisiana,St. Martin Parish,8439,18203,396,Biden
Louisiana,St. Mary Parish,8055,14811,320,Biden
Louisiana,St. Tammany Parish,37746,99666,2698,Trump
Louisiana,Tangipahoa Parish,18887,37806,968,Trump
Louisiana,Tensas Parish,1329,1197,28,Biden
Louisiana,Terrebonne Parish,11198,34339,703,Trump
Louisiana,Union Parish,2654,8407,140,Trump
Louisiana,Vermilion Parish,5009,21930,385,Biden
Louisiana,Vernon Parish,2898,14107,263,Biden
Louisiana,Washington Parish,5970,13307,236,Biden
Louisiana,Webster Parish,6172,11830,214,Biden
Louisiana,West Baton Rouge Parish,6200,7684,213,Trump
Louisiana,West Carroll Parish,710,4317,25,Biden
Louisiana,West Feliciana Parish,2298,3863,107,Trump
Louisiana,Winn Parish,1543,4619,63,Trump
Maine,Aroostook Cty Townships,141,150,1,Trump
Maine,Franklin Cty Townships,31,17,4,Biden
Maine,Hancock Cty Townships,6,7,0,Trump
Maine,Oxford Cty Townships,152,159,22,Trump
Maine,Penobscot Cty Townships,150,348,8,Trump
Maine,Piscataquis Cty Townshps,26,61,0,Trump
Maine,Somerset Cty Townships,63,173,7,Biden
Maine,Washington Cty Townships,9,21,0,Biden
Maine,Indian Township Vtng Dst,191,69,3,Trump
Maine,Oxbow Plt.,13,22,0,Trump
Maine,Pleasant Point Votng Dst,196,35,4,Trump
Maine,Auburn,6482,5409,394,Biden
Maine,Durham,1361,1333,96,Biden
Maine,Greene,914,1663,63,Biden
Maine,Leeds,505,818,39,Trump
Maine,Lewiston,9616,7232,540,Biden
Maine,Lisbon,2190,2853,200,Trump
Maine,Livermore,573,783,38,Trump
Maine,Livermore Falls,540,809,44,Trump
Maine,Mechanic Falls,650,989,64,Trump
Maine,Minot,676,1040,53,Biden
Maine,Poland,1513,1906,100,Trump
Maine,Sabattus,1034,1765,79,Trump
Maine,Turner,1288,2052,88,Trump
Maine,Wales,275,616,24,Trump
Maine,Allagash,74,95,0,Trump
Maine,Amity,27,96,1,Trump
Maine,Ashland,231,376,8,Trump
Maine,Blaine,97,298,5,Biden
Maine,Bridgewater,77,214,1,Biden
Maine,Caribou,1702,2262,60,Trump
Maine,Cary Plt.,0,0,0,Trump
Maine,Castle Hill,97,130,3,Biden
Maine,Caswell,59,73,2,Trump
Maine,Chapman,97,177,5,Biden
Maine,Crystal,39,120,5,Biden
Maine,Cyr Plt.,26,30,0,Trump
Maine,Dyer Brook,40,106,4,Biden
Maine,Eagle Lake,197,256,7,Trump
Maine,Easton,241,467,7,Trump
Maine,Fort Fairfield,674,985,42,Trump
Maine,Fort Kent,1069,1141,56,Trump
Maine,Frenchville,235,361,7,Trump
Maine,Garfield Plt.,11,42,3,Trump
Maine,Glenwood Plt.,0,1,0,Trump
Maine,Grand Isle,107,119,6,Trump
Maine,Hamlin,48,61,0,Trump
Maine,Hammond,11,34,1,Trump
Maine,Haynesville,12,50,1,Trump
Maine,Hersey,8,0,34,Biden
Maine,Hodgdon,185,613,14,Trump
Maine,Houlton,1046,1639,55,Trump
Maine,Island Falls,132,306,12,Trump
Maine,Limestone,325,423,17,Trump
Maine,Linneus,93,411,4,Biden
Maine,Littleton,141,381,9,Trump
Maine,Ludlow,78,169,8,Biden
Maine,Macwahoc Plt.,12,30,1,Trump
Maine,Madawaska,1143,940,29,Trump
Maine,Mapleton,406,726,27,Trump
Maine,Mars Hill,222,511,9,Trump
Maine,Masardis,34,85,3,Trump
Maine,Merrill,43,91,2,Trump
Maine,Monticello,96,335,3,Biden
Maine,Moro Plt.,2,27,0,Trump
Maine,Nashville Plt.,7,16,0,Biden
Maine,New Canada,61,93,5,Trump
Maine,New Limerick,115,253,4,Trump
Maine,New Sweden,137,178,7,Trump
Maine,Oakfield,111,286,11,Trump
Maine,Orient,22,68,0,Trump
Maine,Penobscot Nation Vot Dst,237,54,11,Trump
Maine,Perham,62,146,6,Biden
Maine,Portage Lake,99,160,6,Biden
Maine,Presque Isle,1859,2266,114,Trump
Maine,Reed Plt.,23,58,0,Trump
Maine,Saint Agatha,292,334,11,Trump
Maine,St. Francis,121,121,3,Trump
Maine,St. John Plt.,63,104,4,Biden
Maine,Sherman,157,497,11,Trump
Maine,Smyrna,46,111,0,Biden
Maine,Stockholm,70,86,4,Trump
Maine,Van Buren,471,415,12,Biden
Maine,Wade,53,79,10,Trump
Maine,Wallagrass,153,134,4,Biden
Maine,Washburn,278,518,24,Trump
Maine,Westfield,92,174,1,Biden
Maine,Westmanland,30,24,1,Biden
Maine,Weston,55,125,2,Biden
Maine,Winterville Plt.,49,72,4,Trump
Maine,Woodland,239,409,14,Trump
Maine,Baldwin,350,623,26,Trump
Maine,Bridgton,1656,1528,84,Biden
Maine,Brunswick,9728,3733,431,Biden
Maine,Cape Elizabeth,5349,1462,128,Biden
Maine,Casco,1036,1184,76,Trump
Maine,Chebeague Island,255,66,9,Trump
Maine,Cumberland,4074,1800,128,Biden
Maine,Falmouth,6147,2672,212,Biden
Maine,Freeport,4327,1675,182,Biden
Maine,Frye Island,38,19,0,Biden
Maine,Gorham,6460,4275,380,Biden
Maine,Gray,2653,2557,180,Biden
Maine,Harpswell,2379,1423,82,Biden
Maine,Harrison,741,796,37,Trump
Maine,Long Island,133,53,5,Trump
Maine,Naples,1039,1389,67,Trump
Maine,New Gloucester,1720,1757,122,Trump
Maine,North Yarmouth,1862,1018,80,Biden
Maine,Portland,33786,6486,1272,Trump
Maine,Pownal,685,489,32,Biden
Maine,Raymond,1589,1472,81,Biden
Maine,Scarborough,9487,5217,353,Biden
Maine,Sebago,529,719,29,Trump
Maine,South Portland,12075,3783,428,Trump
Maine,Standish,2820,3078,162,Trump
Maine,Westbrook,7274,3591,322,Biden
Maine,Windham,5782,5280,380,Biden
Maine,Yarmouth,4785,1439,134,Biden
Maine,Avon,96,164,3,Biden
Maine,Carrabassett Valley,348,164,15,Biden
Maine,Carthage,88,214,10,Biden
Maine,Chesterville,314,460,25,Trump
Maine,Coplin Plt.,59,44,7,Biden
Maine,Dallas Plt.,98,104,7,Biden
Maine,Eustis,173,255,19,Trump
Maine,Farmington,2225,1541,140,Biden
Maine,Industry,232,253,19,Trump
Maine,Jay,1220,1375,70,Trump
Maine,Kingfield,407,444,37,Trump
Maine,New Sharon,391,528,37,Trump
Maine,New Vineyard,154,293,16,Trump
Maine,Phillips,252,385,19,Trump
Maine,Rangeley,294,449,15,Trump
Maine,Rangeley Plt.,57,86,2,Trump
Maine,Sandy River Plt.,65,36,1,Biden
Maine,Strong,266,526,24,Trump
Maine,Temple,172,155,9,Biden
Maine,Weld,149,144,6,Biden
Maine,Wilton,978,1117,82,Biden
Maine,Amherst,64,115,10,Biden
Maine,Aurora,29,42,1,Trump
Maine,Bar Harbor,2678,804,94,Trump
Maine,Blue Hill,1310,624,43,Trump
Maine,Brooklin,426,189,9,Biden
Maine,Brooksville,450,219,17,Biden
Maine,Bucksport,1278,1481,96,Trump
Maine,Castine,346,136,17,Biden
Maine,Cranberry Isles,95,36,7,Biden
Maine,Dedham,545,582,40,Trump
Maine,Deer Isle,806,496,21,Biden
Maine,Eastbrook,65,148,9,Biden
Maine,Ellsworth,2274,2359,191,Trump
Maine,Franklin,381,459,21,Trump
Maine,Frenchboro,12,19,0,Trump
Maine,Gouldsboro,477,612,27,Trump
Maine,Great Pond,18,25,0,Trump
Maine,Hancock,659,778,35,Trump
Maine,Lamoine,616,576,19,Biden
Maine,Mariaville,113,191,6,Trump
Maine,Mount Desert,1066,381,43,Trump
Maine,Orland,691,693,40,Trump
Maine,Osborn,10,31,3,Trump
Maine,Otis,153,323,8,Trump
Maine,Penobscot,512,306,27,Biden
Maine,Sedgwick,511,321,11,Biden
Maine,Sorrento,89,94,6,Trump
Maine,Southwest Harbor,728,381,28,Biden
Maine,Stonington,409,220,11,Biden
Maine,Sullivan,354,348,22,Biden
Maine,Surry,596,464,31,Biden
Maine,Swan's Island,132,129,5,Biden
Maine,Tremont,590,422,31,Biden
Maine,Trenton,509,451,27,Biden
Maine,Verona,158,182,10,Trump
Maine,Waltham,68,159,3,Biden
Maine,Winter Harbor,145,179,5,Trump
Maine,Albion,385,801,33,Trump
Maine,Augusta,5248,4155,335,Biden
Maine,Belgrade,994,1166,56,Biden
Maine,Benton,607,984,41,Trump
Maine,Chelsea,605,917,41,Trump
Maine,China,1107,1395,88,Trump
Maine,Clinton,641,1098,49,Biden
Maine,Farmingdale,903,768,67,Biden
Maine,Fayette,388,421,21,Trump
Maine,Gardiner,1694,1471,113,Biden
Maine,Hallowell,1277,445,58,Trump
Maine,Litchfield,850,1260,67,Biden
Maine,Manchester,832,810,48,Biden
Maine,Monmouth,1079,1397,102,Trump
Maine,Mount Vernon,576,560,22,Biden
Maine,Oakland,1681,1853,94,Trump
Maine,Pittston,691,1034,53,Biden
Maine,Randolph,467,533,29,Trump
Maine,Readfield,943,818,59,Biden
Maine,Rome,340,350,23,Trump
Maine,Sidney,1184,1688,82,Trump
Maine,Unity,444,455,51,Trump
Maine,Vassalboro,1075,1394,84,Trump
Maine,Vienna,186,208,11,Trump
Maine,Waterville,5019,2627,259,Biden
Maine,Wayne,506,343,20,Biden
Maine,West Gardiner,1000,1317,63,Trump
Maine,Windsor,477,899,57,Trump
Maine,Winslow,2184,2360,135,Trump
Maine,Winthrop,1963,1649,125,Biden
Maine,Appleton,478,407,30,Biden
Maine,Camden,2931,832,74,Trump
Maine,Cushing,424,520,16,Trump
Maine,Friendship,309,477,13,Trump
Maine,Hope,653,443,21,Biden
Maine,Isle Au Haut,54,9,3,Trump
Maine,Matinicus Isle Plt.,36,14,0,Biden
Maine,North Haven,221,85,15,Trump
Maine,Owl's Head,584,454,27,Biden
Maine,Rockland,2493,1363,109,Biden
Maine,Rockport,1694,776,60,Trump
Maine,St. George,1108,663,43,Trump
Maine,South Thomaston,574,403,20,Biden
Maine,Thomaston,960,664,44,Biden
Maine,Union,726,786,49,Trump
Maine,Vinalhaven,531,287,19,Biden
Maine,Warren,919,1259,66,Biden
Maine,Washington,415,540,33,Trump
Maine,Alna,320,174,23,Biden
Maine,Boothbay,1229,922,57,Trump
Maine,Boothbay Harbor,814,545,36,Biden
Maine,Bremen,367,185,11,Biden
Maine,Bristol,1275,808,41,Trump
Maine,Damariscotta,980,463,33,Biden
